p_iso3,p_country_name,fsi_2022_ss_p,contr_ss_fdi_inward,fdi_inward,contr_ss_fdi_eq_inward,fdi_eq_inward,contr_ss_fdi_debt_inward,fdi_debt_inward,contr_ss_fdi_outward,fdi_outward,contr_ss_fdi_eq_outward,fdi_eq_outward,contr_ss_fdi_debt_outward,fdi_debt_outward,contr_ss_pi_inward,pi_inward,contr_ss_pi_eq_inward,pi_eq_inward,contr_ss_pi_debt_inward,pi_debt_inward,contr_ss_pi_outward,pi_outward,contr_ss_pi_eq_outward,pi_eq_outward,contr_ss_pi_debt_outward,pi_debt_outward,contr_ss_imports_tot,imports_tot,contr_ss_imports_agric,imports_agric,contr_ss_imports_chemic,imports_chemic,contr_ss_imports_electro,imports_electro,contr_ss_imports_machine,imports_machine,contr_ss_imports_metals,imports_metals,contr_ss_imports_mineral,imports_mineral,contr_ss_imports_stone,imports_stone,contr_ss_imports_textil,imports_textil,contr_ss_imports_vehicle,imports_vehicle,contr_ss_exports_tot,exports_tot,contr_ss_exports_agric,exports_agric,contr_ss_exports_chemic,exports_chemic,contr_ss_exports_electro,exports_electro,contr_ss_exports_machine,exports_machine,contr_ss_exports_metals,exports_metals,contr_ss_exports_mineral,exports_mineral,contr_ss_exports_stone,exports_stone,contr_ss_exports_textil,exports_textil,contr_ss_exports_vehicle,exports_vehicle
SVK,Slovakia,53.174999,4.6809092,7.32484904030019,7.3282452,18.5967005,,,,,,,,,4.1398301,3.6813,,,5.5136156,3.6813,,,,,,,10.314846,132.43149,3.4931815,.6982780117550865,8.252265,6.900394921307219,16.661449,24.74182741450053,17.01384,51.24109880835004,13.076137,9.541722884210758,7.1180348,1.058965990543365,7.826385,.610143995553255,6.8451781,1.188349010050297,20.34466,36.45070162794367,8.2557821,57.937992,12.958294,29.30474483011372,8.023406,4.369893872779794,12.522507,7.365037018943578,10.409321,7.929590076177381,9.2096777,2.683176960914279,11.230025,3.943657052587252,7.3386416,.4470709966346622,6.9288249,1.049568020506762,6.6361728,.8452560143470764
MAR,Morocco,65.974998,4.2974091,.8135440506796621,4.765615,.7340839706796619,,,,,,,,,,,,,,,3.7994409,.36495768,5.7595387,.36495768,,,40.572338,1156.7675,26.848373,45.50631244163402,82.223869,979.7182245022118,23.91256,10.49843602193333,10.422136,1.690574978784658,10.78538,.7685069955810905,54.193817,67.08166007078812,21.349354,1.777689001105726,31.871569,17.21682102288213,37.402519,32.50949258711934,35.806736,678.47827,68.810089,629.8016608189359,19.138922,8.513339011671953,17.176268,2.727976043021306,29.87674,26.9113855689175,15.444393,1.816275001981296,13.709492,1.029850017578341,12.307125,.3026579932859167,19.910471,3.574614969781949,20.919664,3.800602122670039
POL,Poland,46.049999,3.9569354,16.1504895700298,4.1946764,12.7301100880164,9.6002197,26.8731375053214,2.9715476,5.5329685,3.1416252,4.4199476,10.738509,9.170577,,,,,,,2.398262,2.33410966,3.468183,2.02643779,1.6318043,.30767187,10.608606,525.87054,9.5181379,51.56104599406198,15.509368,167.2005009657466,15.957851,79.34461247659755,13.965602,103.4406030843942,14.255633,45.12828195430384,8.3201752,6.173052195859957,13.287087,10.89780103810085,10.292224,14.74409819512069,14.420539,47.38053468035162,14.797663,1217.7804,20.701542,436.1172665173643,14.616117,96.42539279230287,9.0456867,10.13273292436544,17.906063,147.3277276714481,13.519748,30.98294736939855,29.288818,255.3661191808663,11.542789,6.349836946900003,9.1444702,8.806597075002268,27.777813,226.2716826710775
CZE,Czechia,50,3.0416853,3.49774640746397,3.8001063,4.51295015746397,5.8425584,2.88815635666526,,,2.8866076,1.6347595,1.0483092,.0040678917,5.4229622,14.4012718006265,5.1695228,3.36653107027634,6.6091309,11.0347407303502,1.3234699,.187029503904241,1.8227865,.140272127928181,1.1146624,.0467573759760602,12.174892,378.9971,7.7755775,13.40294273919414,14.33625,62.96491188833583,19.151072,65.38981995020806,19.029154,124.7691265871502,16.272676,32.00389091758244,10.360697,5.683371091719716,20.426168,18.87760092374683,13.335193,15.29061786374531,17.534666,40.61482514578104,9.3588839,146.89209,12.956685,50.98161307553248,13.191366,33.79880313884979,8.9828739,4.731341971367597,11.826562,20.23934588927031,15.984832,24.4161767255289,8.6337786,3.118869061676786,9.6650839,1.777393993996084,9.3032742,4.421569944812917,8.7800961,3.406987003292889
LVA,Latvia,55.275002,2.8983741,1.2271,,,,,,,,,,,7.580893,15.9523,,,10.096581,15.9523,,,,,,,6.4068313,22.394503,3.2128932,.3834090071786195,5.2697396,1.268032997641712,12.385982,7.172876110722776,8.640852,4.736848944446072,6.9699755,1.019742988182232,13.637653,5.25568408203125,3.7114081,.0459170012176037,4.585587,.2521060010492802,9.0442858,2.259883040344342,7.2952418,28.210867,11.33547,13.84272280176543,7.5714889,2.591475902119651,2.1894791,.0277800001837313,12.183414,8.972202922936528,6.5856028,.6923270041926298,,,7.4976459,.3364440032541752,8.5202293,1.37719094509352,5.6632819,.3707220074087381
NGA,Nigeria,64.775002,2.7837722,.260861345800525,,,5.6996088,.260861345800525,29.19833,243.49159,32.343239,223.71971,9.2934093,.2757335,,,,,,,,,,,,,28.650932,480.52936,7.4642959,1.153538008546457,38.70586,120.5550099537354,4.0181108,.0587570010682102,4.0046353,.1131360033676028,4.7528238,.077578998208046,89.646606,358.1820458984375,9.6471739,.1934859963431954,6.7833772,.1958069960437715,,,34.205654,697.72302,61.342808,526.363691605173,29.095713,35.28436406040518,12.998116,1.394578001245856,23.805166,16.05823201213591,34.556789,24.0003052903543,24.397449,6.846849875003099,23.567591,2.507121937710792,9.1764507,.4128159965164959,55.750309,84.85505210595578
EST,Estonia,44.200001,2.0385735,3.1941413,2.1580122,2.50705896803625,3.0107718,1.1988767,2.6102092,5.4237819,3.2247219,6.9134817,,,2.2047877,2.935763124,2.3660958,.9791693534,2.5649605,1.9565937706,.58998007,.0502585,.89434552,.0502585,,,4.0631795,42.733467,1.7636454,.4744229949787259,4.0189381,4.207803110210225,8.4888563,17.27459942473634,6.738276,16.80446302566584,3.9027379,1.339256003212184,1.4441704,.0466900005340576,1.8474997,.0423710005190223,1.8935138,.1327890028506517,4.7253013,2.411071965068579,3.7422233,28.486879,4.9575815,8.663054987150012,5.1086407,5.954943775227759,3.2268131,.6652569979726104,4.591208,3.591958977042115,7.4919605,7.625520844928804,.98685259,.0141279998570681,6.2106361,1.430554977792315,2.901571,.406909997947514,2.0655246,.1345530008655041
ALB,Albania,54.450001,1.5941097,.233748632784609,1.8294009,.233748632784609,,,2.1839836,.48623246,,,,,7.3472748,16.62719181,,,9.7854376,16.62719181,,,,,,,2.2507188,1.111612,2.9612744,.3437060000300408,1.6464269,.0442759987786412,2.1031156,.0402039984231815,2.1013348,.0779980010604486,4.5681911,.3287060047907289,,,,,4.5190568,.2762609967403114,.50892437,.0004610000103712,8.8391142,57.451519,16.292418,47.05843328695698,2.081964,.061687999324291,3.0255287,.0839249997735023,4.190104,.4178729974925518,15.102779,9.560334921892732,3.2044883,.0740319976806641,,,3.619344,.1208669996904209,3.1690085,.0743690001964569
ISL,Iceland,42.450001,1.0271895,.5877977711500669,1.6363252,1.57221849386842,2.1031096,.5877977711500669,,,,,,,.43150571,.0316578492256898,.66773856,.0316578492256898,,,2.0332587,2.9592153,3.0821989,2.9592153,.20783147,.0013224667872023,1.9752001,7.0616221,2.5282242,2.010386956062168,1.0372919,.1040699988319538,1.6415987,.179706002196297,2.9178569,1.962778983790427,4.3863587,2.735072995685972,,,.38810024,.0005650000236928,1.3488133,.0690420036166906,,,7.0494189,273.91568,3.3469748,3.834598982705735,16.108418,268.5476494818329,.76972485,.0129889997979626,2.3952613,.7336860071136616,2.9103453,.6430099990628659,1.0270401,.0229080009460449,1.4384851,.0255689995647408,1.4530621,.0735110011473298,.99714482,.0217759998738766
SVN,Slovenia,35.875,.54480159,.3988075,.46144825,.160341201223854,1.103889,.3865365,.5285027,.29450399,,,.44406709,.0061355,2.6897142,34.8668194,4.0913014,33.1145206,1.3219815,1.7522988,,,,,,,2.6564217,78.114983,1.689541,2.728421007422265,4.128552,29.83926167678274,3.7298989,9.585724056589417,3.8870599,21.10159093873855,3.6859801,7.380532974525821,,,2.1724534,.450650987342,3.3813784,4.946651145186741,2.4060564,2.082152003347874,4.5687985,339.10571,8.6747036,303.5978244216805,3.3463871,10.94872299152135,2.6609397,2.440318953476381,2.0588219,2.118751993248239,3.8881609,6.972507068735547,5.0017815,12.03292855322361,1.5477018,.1448209992200136,1.8590535,.7000799885531888,1.1445411,.1497510021403432
OMN,Oman,73.5,,,,,,,,,,,,,,,,,,,4.4858313,.227217,,,5.9973431,.227217,29.517866,168.51529,25.660707,15.02975919264555,52.77552,98.00165309682302,4.2128406,.0217169992923737,7.3797283,.2270459978915751,44.770641,20.79456593894027,59.72081,33.95941064453125,19.094595,.481128999710083,,,,,51.149044,748.13965,53.926769,114.6803613549173,21.099415,4.315064076527022,31.787987,6.541413009225158,28.724669,9.047528709137579,49.004864,21.94901594833727,157.36235,589.1703642912136,23.402414,.7872139712139032,21.252838,1.644613985554315,2.9588397,.0040679999887943
MKD,North Macedonia,61.950001,,,,,,,,,,,,,2.6615334,.2474258,3.0796783,.10344405,2.9594204,.14398175,,,,,,,5.3250747,4.6086721,4.735868,.4401080132126808,2.6842701,.0600660005044192,8.8722506,.9449100117810303,2.409394,.0368069990575314,8.3139572,.6203080181479455,,,,,2.0783651,.008412999949418,13.164899,2.498059924840927,9.528965,22.533131,18.059454,20.06337257863197,5.7025805,.3968299965154147,6.0695548,.212112998025259,7.2694139,.6830890084303682,6.4171476,.2295819988619769,9.3299141,.5719859986901283,4.2144198,.0214160001259297,6.3086724,.2003740043188445,5.9535551,.1543689962532371
PHL,Philippines,67.099998,,,,,,,,,,,,,,,,,,,2.9347847,.14445218,,,3.9236674,.14445218,26.400856,273.72977,22.930498,24.34838678848371,21.454857,14.94845002857782,55.375122,111.9701727868151,44.239658,111.0481906427245,10.688793,.6424499980718829,1.7661172,.0019940000548959,23.981339,2.163882991176099,21.395903,4.473489028215409,19.785172,4.132747911639512,40.600616,849.47705,54.805527,273.2954649791951,32.933563,37.2542410893793,32.445152,15.79121078336984,28.4161,19.88574080758984,25.128027,6.718250180062838,105.40268,401.9543957514642,10.31572,.1530709999403916,27.672806,8.24244716833625,62.293011,86.1822994661741
HRV,Croatia,53.125,,,,,,,,,,,,,,,,,,,2.1730306,.479739,1.9643911,.101739,2.6833503,.378,5.1540823,16.662266,3.3641019,.6289980112880003,8.0822372,6.537718971431953,5.891418,1.103137973187491,8.5996065,6.673042927442118,5.6495481,.7760799884349108,1.4560876,.0091420001983643,4.439178,.1122879996746779,5.2258201,.5332489913795143,4.0435138,.2886080025136471,8.2610159,58.541805,15.733752,52.90153067506664,4.4484282,.7510889710902702,2.1972656,.0401260000132024,5.2328382,1.015950009047519,5.1157002,.4637759924083948,8.7137108,1.857989968746901,2.931694,.0287450006082654,7.7506633,1.481581017052173,.70360214,.0010160000212491
MNE,Montenegro,60.674999,,,,,,,,,,,,,,,,,,,,,,,,,1.2734861,.076008998,,,,,.52862543,.0002410000041127,2.2456095,.0359329996109009,2.7573085,.0272849998474121,,,,,.97458744,.0010459999442101,2.0578084,.011503999710083,7.9833226,15.977886,15.097099,14.13365396407433,3.5083706,.11142700054124,2.571856,.0194589998030569,5.8151736,.421648996557924,4.0365076,.0688989981925115,9.6443539,.7618260258790106,5.2041202,.0486239996193908,7.2757607,.3706350010249298,3.6161983,.0417129997871816
NRU,Nauru,59.075001,,,,,,,,,,,,,,,,,,,,,,,,,.35527,.0020989999,,,,,.21968403,.0000219999998808,.80136514,.0020769999027252,,,,,,,,,,,.62533516,.0097669996,1.1398019,.0077360000610352,.15405801,.0000120000001043,,,,,.75083244,.0005640000104904,,,,,1.059333,.0014550000429153,,
AIA,Anguilla,75.449997,,,20.67238,17.9077862357669,,,45.152683,228.13634,51.448055,228.13634,,,,,,,,,24.292772,28.509937,36.825199,28.509937,,,3.4574907,.213954,.42513958,.0000540000014007,5.8197503,.1038249969482422,1.105464,.0003100000061095,6.2134271,.1070629997253418,,,,,,,2.5713058,.0027019999027252,,,5.1739149,.61176002,10.156776,.6053360013961792,1.018984,.0003840000033379,,,,,,,3.1405337,.0037000000476837,,,2.5857303,.0023399999588728,,
CMR,Cameroon,70.25,,,,,,,,,,,,,,,,,,,,,,,,,7.7510538,4.5839071,12.811371,2.809972977399826,12.073627,1.762861968994141,1.7513431,.0023440001159906,2.1718805,.0086949999928474,,,.51648051,.0000329999998212,,,,,,,17.316626,43.614323,31.113592,33.08989520664827,10.715861,.8492320003638743,6.8637543,.0989320002086461,14.747099,1.839305020234548,16.155432,1.181469007811509,25.856899,3.926781942605972,8.263176,.0520620000381023,12.028287,.4479129934497177,20.818304,2.128736047606915
RWA,Rwanda,72.125,,,,,,,3.2910087,.13252307,3.0850267,.073794656,,,,,,,,,,,,,,,4.0656838,.52191395,1.7228066,.0053910000324249,8.6665277,.5143809814453125,1.8271616,.0020999999046326,,,.53475553,.0000420000012964,,,,,,,,,11.168129,9.2304964,21.394474,8.487784090355039,3.8219929,.0303990007925313,4.9368329,.0290430001919158,9.8589172,.4335769966356456,6.3602276,.0568759998641908,,,3.6677859,.0035919999291655,4.0753236,.0137440000474453,9.8054285,.1754809925183654
BLZ,Belize,75.099998,,,27.791349,45.3704376192626,,,,,63.798843,453.62781,,,,,,,,,12.1428,3.71274686,17.913599,3.42202508,6.9453735,.29072178,3.7445734,.28341201,1.320426,.001686999976635,2.208704,.0059180002470966,6.4659414,.0646839981079102,6.627615,.135485000282526,1.132125,.0002770000100136,,,,,7.6898217,.075360996723175,,,12.082158,8.1232595,17.467604,3.210720999481389,9.8548803,.3622069978511427,8.2581844,.0944849996427074,16.943203,1.529600992787397,8.7114487,.1015769996126182,20.908356,1.138477975983173,22.204391,.5539289842764847,17.500637,.7564869807194918,14.267948,.3757750006914139
GUM,Guam,70.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2059474,.62094003,8.2810555,.6198989868164062,,,,,.72815406,.0002199999988079,,,,,,,1.4751879,.0008210000023246,,
NAM,Namibia,71.300003,,,,,,,,,,,,,,,,,,,,,,,,,10.691318,10.525875,1.9645683,.00886599995289,3.3225408,.032145999699831,3.9250939,.0230889998432249,4.0204759,.0482619992494583,2.7531767,.0063569999933243,36.669762,10.33445272827148,,,6.5022707,.0727019999916665,,,12.821672,15.491174,21.963644,10.18519017896382,14.968219,2.025193983334117,7.2153692,.1005629998580553,14.927608,1.669227982853074,4.2997651,.0194900002887007,.74140501,.0000810000002384,10.610311,.0964439995379653,17.79221,1.268478006739635,8.4938545,.1265060018077493
BRN,Brunei,73.300003,,,,,,,,,,,,,,,,,,,,,,,,,2.9802833,.17774899,,,6.3821378,.177617006957531,.76257569,.0001320000011474,,,,,,,,,,,,,6.2688398,1.411503,9.4005318,.6225629944871179,4.6794705,.048240999638103,4.8861294,.0243459992017597,8.9573278,.2811580012245103,9.3634357,.1569110019132495,2.7558324,.0032430000305176,3.8930831,.0037139999680221,10.408589,.1979880045708269,7.69525,.0733389994651079
MSR,Montserrat,73.75,,,,,,,,,,,,,,,,,,,,,,,,,.60063028,.001377,,,,,,,1.3506342,.0013499999642372,.49342597,.0000270000007004,,,,,,,,,3.1767988,.173847,6.1104794,.1618190054520965,,,,,,,,,,,5.8665791,.0120279998779297,,,,
BGD,Bangladesh,74.625,,,,,,,,,,,,,,,,,,,,,,,,,28.492369,132.18951,15.627537,2.961044008851051,11.747197,.9426829967498779,3.0638146,.0072859997600317,7.8119264,.2349059929549694,6.1755567,.0476020006090403,,,1.5159589,.0002099999934435,90.018654,127.9957838190212,,,67.879814,1525.1727,121.55163,1145.473956786959,11.700941,.6418970042872243,3.0700908,.0051400001645088,21.428728,3.276280965266284,65.689316,46.11143813171238,31.091341,3.963544089853764,2.2860239,.0006399999856949,129.65596,325.6998317187839,,
BWA,Botswana,56.799999,,,,,,,,,,,,,,,,,,,,,,,,,.48020488,.0073810001,.19393173,.0000660000005737,.1098884,8.99999961257e-06,.88411736,.0020419999659061,.97115982,.0052639997750521,,,,,,,,,,,3.8780746,3.3171849,5.6208181,1.32106900972873,.97104281,.0042790000173263,3.0680282,.0598290007989854,6.8514447,1.249000008642441,2.4994891,.0296279991369229,,,9.1651478,.4810389925651252,4.4806805,.1567819978361949,2.135525,.0155590003021061
ASM,American Samoa,69.300003,,,,,,,,,,,,,,,,,,,,,,,,,1.8622788,.071863003,1.0185131,.001595999956131,,,5.2227187,.0702669982910156,,,,,,,,,,,,,5.47405,1.557339,5.8880463,.253498997926712,11.777192,1.274347966104746,,,,,.49321142,.0000379999987781,,,5.2941518,.0154770002365112,3.6352813,.0139770003072917,,
SMR,San Marino,60.349998,,,,,,,,,,,,,,,,,,,,,,,,,5.700377,7.1546078,,,11.891977,6.609805946585722,2.4788969,.026082000285387,5.3539271,.5110940053611994,1.7492768,.0073119999683695,,,.617661,.0000960000008345,,,.53985435,.0002179999947548,3.6274109,1.573081,3.0546629,.1228730020783842,3.1523871,.084837000732543,2.1687965,.0122469997406006,8.1168242,1.20341101758182,2.0657372,.009691999733448,,,,,3.8682172,.0584569992944598,4.4496965,.0815640029907227
GGY,Guernsey,70.650002,,,36.506966,178.205401392489,,,29.168983,111.12996,33.235844,111.12996,,,66.152634,1164.26781858213,95.443428,943.604402005984,50.608902,220.66341657615,30.002127,97.03862720999999,45.202576,95.27391011,10.548196,1.7647171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,Sri Lanka,75.75,,,,,,,,,,,,,,,,,,,,,,,,,21.742729,51.341541,15.176242,2.37017997931072,36.116673,23.94426431105286,20.915447,2.025903023187071,12.614186,.864395984116476,1.8419831,.0011039999582572,15.859098,.4847980127334595,15.586535,.1994900074452162,51.880276,21.41511015396006,5.8727322,.0362910009101033,17.340494,22.222706,23.592794,7.320762061206857,28.947327,8.494615797280799,8.6935854,.1020050022900105,14.990291,.9802509978730232,14.263516,.4125909963874146,22.847597,1.374682033658028,3.8023477,.0025739999376237,30.02253,3.534250068320893,2.0126286,.0009760000109673
PAK,Pakistan,66.349998,,,,,,,2.335264,.1003498,,,,,,,,,,,,,,,,,17.032848,81.332474,11.324286,3.244864019738045,14.041015,4.636061098337174,2.9514217,.0187579997126013,20.740942,12.66181507222587,17.878468,3.326431970253121,20.83547,3.622521041870117,22.551645,1.991052005521953,46.794086,51.77997623785772,4.4203048,.0509929997511208,41.501171,1003.8504,65.656448,519.9072551398187,24.208036,16.37090118538216,9.5865507,.4506999913305044,25.00914,14.99957469285652,40.208004,30.45459965279419,11.109511,.5207639987448929,10.349103,.1710160002037883,99.100349,418.8481202448951,17.536505,2.127471006810665
ATG,Antigua and Barbuda,76.974998,,,,,,,,,29.789433,36.987946,,,,,,,,,12.051673,2.90731971,3.0711656,.013812,16.086956,2.89350771,2.3105395,.053328998,1.6933755,.0028499999120831,1.3477634,.0010770000293851,4.7135115,.0200700002536178,4.131875,.0262949999719858,2.7081871,.0030370000300463,,,,,,,,,18.612749,23.787054,24.842159,7.397461216120748,8.3279018,.1750739974190947,6.6725173,.0399199996814132,8.4785271,.1535200000398327,6.7953262,.0386160000753589,51.704693,13.79008899218915,25.205572,.648991990685463,10.082727,.1158740010224283,23.972189,1.427508024990559
BRA,Brazil,49.150002,,,,,,,,,,,,,,,,,,,,,,,,,10.076084,250.68823,6.2501855,8.122678959876765,7.9225674,12.39960795618128,9.8349171,10.33382494471129,14.158066,59.96235238342639,12.648746,17.5382623910493,2.6326423,.1088010002300143,4.7529626,.2775220010385383,10.116878,7.790849019560032,24.804558,134.1543502576463,10.623391,250.68823,6.6719031,8.122678959876765,8.9698648,12.39960795618128,11.070522,10.33382494471129,16.134167,59.96235238342639,13.597893,17.5382623910493,2.6796215,.1088010002300143,4.9435334,.2775220010385383,10.673311,7.790849019560032,28.372959,134.1543502576463
GRD,Grenada,65.900002,,,,,,,,,,,,,,,,,,,,,,,,,1.5315661,.062864996,,,1.2873759,.0037989999949932,.53830832,.0001210000030696,3.1026094,.0450600002706051,2.7920041,.0134689997881651,,,,,,,.87185991,.0004160000085831,8.4083233,8.875967,15.882813,7.824836958773434,4.0489707,.0814379997719079,4.9069982,.0642610010281205,2.3515508,.0132569998670369,1.3545717,.001237999996054,,,16.519806,.7395080140586943,6.9151392,.1512980002809781,.67676282,.0001299999952316
UKR,Ukraine,58.875,,,2.052213,.163339930542075,,,2.5374086,.3774589,2.6148179,.27923295,,,,,,,,,2.1206503,.17681822,,,2.8352087,.17681822,12.084068,85.159225,11.990032,11.29314884508587,16.926733,23.8156833773976,18.018892,12.5160388828041,11.234375,5.899934871040751,22.991331,20.74292276384635,10.445695,1.338451977051795,6.3266025,.1288989944641944,18.518993,9.410898144882172,1.971162,.0132589996047318,17.345142,214.88776,26.831602,104.045528032966,18.049934,19.89805738542765,10.091069,1.541351974031422,20.607851,24.60768650233594,24.766525,20.86894025568082,24.183405,15.75064455509186,9.8226547,.4287509998772293,9.9982872,1.261240003823768,28.396288,26.48555384831829
